MAL_ID,Genres_x,Japanese name
23645,"Fantasy, Kids",おおかみと７ひきのこやぎ
23647,"Comedy, Kids, Martial Arts, Slice of Life",忍者ハットリくん ニンニンふるさと大作戦の巻
23651,"Kids, Comedy",塙凹内かっぱまつり
23659,Drama,火の鳥 ~羽衣編~
23661,"Kids, Fantasy",ガラスの地球を救え ユニコ特別編
23673,"Comedy, Romance, School, Shoujo",オオカミ少女と黒王子
23675,"Fantasy, Kids",火の鳥 絆編
23679,"Slice of Life, Comedy, Josei",ストレンジ・プラス
23697,"Action, Comedy",劇場版 空の境界 劇場鑑賞マナーCM
23699,"Action, Seinen",雲にのる
23701,"Slice of Life, Comedy, Romance, School",とらドラ・ポータブル!
23703,"Adventure, Sci-Fi",ガッチャマン クラウズ『Embrace』
23707,"Adventure, Fantasy",さばくの国の王女さま
23709,Fantasy,花と少年
23711,"Drama, Historical",革命の若き空
23713,"Fantasy, Kids",流れ星のおくりもの
23721,"Fantasy, Kids",カリーノ・コニ
23723,"Action, Comedy",てっぺん
23725,"Action, Ecchi, Magic, Military, Sci-Fi",ストライクウィッチーズ Operation Victory Arrow
23727,"Fantasy, Kids",かんすけさんとふしぎな自転車
23729,"Comedy, Fantasy, Kids",みんな友だち
23731,Kids,ぼくだって、きれいにしたいんだ
23733,"Slice of Life, Comedy",こうしす！こちら京姫鉄道　広報システム課
23735,"Ecchi, Comedy, Mecha, Seinen",健全ミニOVA
23737,"Comedy, Sports, Kids",猫ピッチャー
23739,"Adventure, Fantasy",世界名作劇場・完結版 ピーターパンの冒険
23741,"Drama, Historical, School, Slice of Life",世界名作劇場・完結版 若草物語 ナンとジョー先生
23753,"Magic, Mecha, Sci-Fi, Supernatural",「OUROBOROS RONDO」
23755,"Action, Adventure, Ecchi, Fantasy, Magic, Shounen, Supernatural",七つの大罪
23759,"Comedy, Sports",おい等のスキー
23763,"Adventure, Fantasy, Kids",まんがイソップ物語
23765,"Historical, Horror",闇夜の時代劇
23767,"Historical, Horror",闇夜の時代劇
23769,"Comedy, Shounen",特攻服(とっぷく) 狂走曲
23775,"Action, Drama, Fantasy, Shounen, Super Power",劇場版「進撃の巨人」前編～紅蓮の弓矢～
23777,"Action, Super Power, Drama, Fantasy, Shounen",劇場版「進撃の巨人」後編～自由の翼～
23779,"Comedy, Shoujo",悪魔と姫君
23781,Comedy,ブレイドアンドソウル
23787,"Comedy, Game",Hi☆sCoool! セハガール
23799,"Kids, Music",だんご3兄弟あっという間劇場
23801,"Adventure, Fantasy, Kids, Mystery, Sci-Fi",どくとるマンボウ&怪盗ジバコ 宇宙より愛をこめて!!
23815,"Comedy, Fantasy",孫悟空が始まるよー パイロットフィルム
23819,"Action, Adventure",鬼丸 戦場に駆ける五つの青春
23825,"Action, Adventure, Fantasy, Game",イースIV 新作 OVA
23829,"Comedy, Parody, Sci-Fi, Space",小松左京アニメ劇場
23831,Comedy,MAGICA QUARTET x NISIOISIN
23835,"Drama, Sci-Fi, Space",ムーンレイカーズ
23837,"Action, Supernatural, Thriller",迷走！アンダーワールド
23847,"Slice of Life, Comedy, Drama, Romance, School",やはり俺の青春ラブコメはまちがっている。続
23849,"Adventure, Fantasy, Kids",ポケットモンスターXY 宇宙の破片（そらのはへん）
23855,"Action, Comedy, Mecha, Parody, Sci-Fi",電脳戦隊ヴギィ'ズ★エンジェル外伝 進め! スーパー★エンジェルス!
23857,"Action, Seinen",Go!Go!家電男子 シーズン2
23861,"Drama, Slice of Life",愛の奇跡ドクターノーマン物語
23863,Adventure,がんばれスイミー
23865,Comedy,おじさん改造講座
23867,"Comedy, Kids",さるカニ合戦 いじめっこザルと正直カニさん
23869,Slice of Life,字のないはがき
23871,"Comedy, Music, Slice of Life",ぷちます！！プチプチ・アイドルマスター　ふゆ→こたつ←はる
23877,Dementia,ゴンドラ
23881,"Comedy, Kids",ももん'ず さんどうぃっち
23885,"Comedy, Kids",ももんずさんどうぃっち エピソードZERO
23889,"Comedy, Music, Shounen",ピューと吹く! ジャガー リターン・オブ・約1年ぶり
23895,"Comedy, Historical, Seinen",REACH x テルマエ・ロマエ「ピエトラーダの結婚」
23897,Slice of Life,ラブリームービー いとしのムーコ
23899,Slice of Life,ラブリームービー いとしのムーコ 特典映像
23901,Slice of Life,ラブリームービー いとしのムーコ シーズン２
23903,"Comedy, Romance",Tuzki:LOVE ASSASSIN
23909,"Sci-Fi, Adventure, Kids",ほしのゆうえんち
23911,"Adventure, Sci-Fi",すばらしい世界旅行　アラスカの旅“第五氷河期”
23915,"Fantasy, Kids",Hello Kitty 愛漫遊
23917,Music,空はここにある
23931,"Action, Military, Sci-Fi, Space, Drama",宇宙戦艦ヤマト2199 追憶の航海
23933,"Action, Martial Arts, Shounen, Super Power",球体パニックアドベンチャー!
23935,"Action, Shounen, Super Power",球体パニックアドベンチャーリターンズ!!!
23943,Mecha,動戦士ガンダムUC:ONE OF SEVENTY TWO
23945,"Comedy, Magic, Ecchi, Fantasy, School, Shounen",まじもじるるも
23967,"Adventure, Kids",フォックスウッドものがたり
23969,"Comedy, Historical",フクちゃんの奇襲
23971,"Comedy, Historical",フクちゃんの増産部隊
23973,"Kids, Slice of Life",フクちゃん
23975,"Music, Kids, Fantasy",ふくやま劇場 なつのひみつ
23979,Slice of Life,Something Great サムシング グレート 地図にない町
23983,"Drama, Historical, Kids, Shoujo",フイチンさん
23985,"Comedy, Ecchi, Romance, Seinen, Slice of Life",ふたりエッチ
23987,"Historical, Supernatural, Drama, Seinen",百日紅～Miss HOKUSAI～
23989,Ecchi,マケン姫っ！通 Ｐ～私事
23991,"Action, Adventure, Game, Demons, Shounen",劇場版 カードファイト!! ヴァンガード ネオンメサイア
24011,Fantasy,ランス・アンド・マスクス
24019,"Fantasy, Kids",学の夏休み
24023,Drama,PROJECT758
24029,"Action, Martial Arts, Comedy, School, Shounen",史上最強の弟子 ケンイチ
24031,"Comedy, Seinen, Slice of Life",デンキ街の本屋さん
24037,"Game, Psychological",selector spread WIXOSS
24041,"Adventure, Comedy, Parody",ジャルジオ・アニマール
24045,"Action, Fantasy",モンスターになったドメリカ
24047,"Adventure, Kids",化石ドロボウと恐竜石
24049,Mecha,カナイ
24051,"Adventure, Comedy",INTERIOR
24053,"Action, Mecha",ガンナーズ
24071,"Comedy, Fantasy",劇場版 gdgd妖精s っていう映画はどうかな...?
24073,"Space, Comedy",こんな私たちがなりゆきでヒロインになった結果www
24075,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",ペルソナ4 ザ・ゴールデンアニメーション
24085,"Drama, Seinen",修羅がゆく
24087,"Comedy, School, Seinen",Be-Bop 海賊版
24089,"Action, Comedy, Seinen",はいすくーる仁義
24093,"Comedy, School, Seinen",ゴリラーマン
24109,"Supernatural, Music",とおりゃんせ
24121,"Comedy, Kids, Slice of Life",パッタ ポッタ モン太
24123,"Comedy, Mecha, Sci-Fi",帰ってきた トップをねらえ! 科学講座
24127,"Historical, Horror, Supernatural",端ノ向フ
24133,"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",対魔導学園35試験小隊
24135,"Comedy, Historical, Romance, Shounen",信長協奏曲〈コンツェルト〉
24139,"Music, Supernatural",ＶＩＳＩＯＮ
24151,"Slice of Life, Romance, School, Shoujo",アオハライド OAD
24159,"Sports, Comedy, School, Seinen",工業哀歌バレーボーイズ
24169,"Mystery, Comedy",逃亡者・毛利小五郎
24171,"Action, Historical, Super Power, Ecchi, Martial Arts, Samurai, Fantasy, Shounen",ムシブギョー 虫奉行 OVA
24175,"Comedy, Ecchi, Romance, School, Shounen",ノゾ×キミ
24179,Music,ストロボライト
24181,"Music, School",3年C組14番窪園チヨコの入閣
24197,Music,絵の上手かった友達
24199,Music,大掃除
24201,Music,ラクガキピカソ
24211,"Comedy, Fantasy, Josei",オレん家のフロ事情
24227,"Comedy, Harem, Romance, School, Shounen",ニセコイ OAD
24231,"Action, Adventure, Comedy, Romance, Fantasy",棺姫のチャイカ AVENGING BATTLE
24237,Sports,SURPRISE 4 U.
24257,"Historical, Romance",平成のシンデレラ 紀子さま物語
24259,"Comedy, Dementia, Fantasy, Horror, Music, Parody",MECHANO SCIENTIFIC ATTACK FORCE
24261,"Action, Adventure, Comedy, Fantasy",棺姫のチャイカ OAD
24269,"Action, Adventure, Mecha, Sci-Fi, Shounen, Super Power",小さな巨人 ミクロマン 大激戦! ミクロマンVS最強戦士ゴルゴン
24275,"Comedy, Seinen",目玉焼きの黄身 いつつぶす？
24277,"Comedy, Drama, Shounen, Sports",弱虫ペダル GRANDE ROAD
24315,"Kids, Music",PoPo Loouise
24321,Music,ほかほかおでんのうた
24347,"Sports, Super Power, Shounen",イナズマイレブン 超次元ドリームマッチ
24355,"Comedy, Kids, Sci-Fi, Space",ガイアゲッター アークン
24363,"Comedy, Kids",きつねとサーカス
24365,"Comedy, School, Seinen",となりの関くん
24371,"Drama, Mecha, Military",機動戦士ガンダムUC episode EX「百年の孤独」
24373,Comedy,バカボン・おそ松のカレーをたずねて三千里
24403,Comedy,にゃんぷくにゃるま
24405,"Action, Sci-Fi, Supernatural, School, Shounen",ワールドトリガー
24415,"Comedy, Sports, School, Shounen",黒子のバスケ
24417,"Comedy, Shounen",毎度！浦安鉄筋家族
24429,Music,デイズ
24437,"Comedy, Slice of Life",ワールド フールニュース
24439,"Action, Comedy, Super Power, Supernatural, Vampire, Fantasy, Shounen",血界戦線
24441,"Action, Cars",SHIDEN
24443,"Comedy, Slice of Life",Peeping Life 『新婚ちゃん関西にいらっしゃい』
24447,"Comedy, Slice of Life",吾輩は犬である ドン松五郎の生活
24451,"Harem, Comedy, Romance, School",彼女がフラグをおられたら クリスマス? そんな物が僕に通用すると思うのか?
24455,"Adventure, Ecchi, Fantasy, Harem, Romance",魔弾の王と戦姫 (ヴァナディース)
24457,"Comedy, School, Shounen, Sports",放課後の王子様
24459,Fantasy,テイルズ オブ ゼスティリア ～導師の夜明け～
24465,"Comedy, Kids",ヘリタコぷーちゃん
24469,"Action, Mecha, Sci-Fi",バディ・コンプレックス 完結編 ―あの空に還る未来で―
24471,"Comedy, Demons, Supernatural, Fantasy, Seinen",鬼灯の冷徹 OAD
24475,"Comedy, Ecchi, Harem, Seinen, Slice of Life",マンガ家さんとアシスタントさんと THE ANIMATION
24489,"Action, Drama, School, Shounen",硬派銀次郎
24501,"Comedy, Shoujo",イヌイさんッ！
24527,"Action, Military, Seinen",よみがえる空
24531,"Comedy, Ecchi, School, Shounen",姉ログ 靄子姉さんの止まらないモノローグ
24543,"Action, Fantasy, Supernatural",PERSONA3 THE MOVIE —#3 Falling Down—
24549,"Historical, Drama, Sports",浪花節大好き
24573,Comedy,猫と鼠
24575,Cars,夢の自動車
24577,Comedy,芋川椋三宙返りの巻
24591,"Comedy, Kids, Supernatural",映画 妖怪ウォッチ　誕生の秘密だニャン！
24603,"Fantasy, Comedy, Kids",シュンマオ物語 タオタオ
24619,"Action, Magic, Fantasy, Shounen",天空戦記シュラト
24625,"Action, Sci-Fi, Mecha",ガンダムビルドファイターズトライ
24627,"Comedy, Romance, School, Shounen",山田くんと7人の魔女 OAD
24629,"Slice of Life, Comedy, Seinen",幸腹グラフィティ
24633,Music,LOLITA☆STRAWBERRY IN SUMMER
24637,"Sci-Fi, Comedy, Ecchi",G-on らいだーす
24645,"Drama, Historical, Slice of Life",世界名作劇場・完結版 愛少女ポリアンナ物語
24647,"Slice of Life, Drama",世界名作劇場・完結版 アルプス物語 わたしのアンネット
24655,"Harem, Romance, Sci-Fi",劇場版 デート・ア・ライブ 万由里ジャッジメント
24663,"Slice of Life, Comedy, Supernatural",どろろんぱっ！
24669,"Adventure, Fantasy",孫悟空シルクロードをとぶ！！
24675,Game,フューチャーカード バディファイト 全員集合！11人のバディファイター!!
24677,Supernatural,鬼太郎的誕生
24679,"Slice of Life, Drama",世界名作劇場・完結版 フランダースの犬
24681,"Slice of Life, Adventure, Historical, Drama",世界名作劇場・完結版 家族ロビンソン漂流記 ふしぎな島のフローネ
24683,"Comedy, Historical, Seinen",マンザイ太閤記
24687,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",蟲師 続章
24695,"Sci-Fi, Harem, Comedy, Ecchi, Seinen",極黒のブリュンヒルデ 第11.5話 から騒ぎ
24699,"Comedy, Sci-Fi, Shounen",愛・天地無用!
24701,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",蟲師 続章
24703,"Action, Comedy, Demons, Ecchi, Harem, Romance, School",ハイスクールD×D BorN
24705,"Action, Comedy, Romance, Fantasy, School, Shounen",俺、ツインテールになります。
24713,"Slice of Life, Comedy, Sports",「ミス・モノクローム -The Animation-」OVA サッカー篇
24719,"Action, Fantasy, Shounen",神羅万象～天地神明の章～
24727,"Comedy, Magic",バカとテストと召喚獣にっ！ 『魔法秀吉ひでよし』
24751,"Action, Ecchi, Comedy, Shoujo Ai",悪魔のリドル　勝者はだれ？（抜き打ちテスト）
24763,"Comedy, Mecha, Parody",ロボットガールズＺ
24765,"Slice of Life, Psychological, School, Horror, Mystery",がっこうぐらし！
24773,"Slice of Life, Comedy",野良スコ
24775,"Slice of Life, Kids",恋して‼ ナマ子ちゃん
24781,"Action, Psychological, Supernatural, Thriller, Shounen",今際の国のアリス
24783,"Music, Kids",３―Ｄ天国（ヘブン）
24785,Music,あわて床屋
24789,Music,Shoko Nakagawa Prism Tour 2010 (中川翔子 Prism Tour 2010)
24791,Kids,ぼくは王さま
24793,Comedy,BLOODY BUNNY
24795,Kids,ぼくは王さま (2013)
24797,Comedy,くびれ3姉妹
24803,Kids,とびだす絵本3D
24807,"Music, Slice of Life",KAWAII COOK SAN
24809,Comedy,ありがとうくまのふ
24811,Comedy,くまのけいむしょ
24817,"Sports, Shounen",ファンタジスタ ステラ
24819,Kids,スポチャン対決~妖怪大決戦~
24821,"Slice of Life, School",一週間フレンズ。香織の日記
24823,Music,days
24833,"Action, Comedy, School, Shounen",暗殺教室
24835,"Comedy, Parody, Mecha",機動戦士ガンダムさん
24839,Comedy,エクスメイデン 居酒屋たまき
24843,"Music, Kids",クラリネットこわしちゃった
24845,"Music, Comedy",にゃん符
24847,"Comedy, Sci-Fi",一撃殺虫!! ホイホイさんLEGACY
24855,"School, Slice of Life",ガールフレンド(仮)
24857,Comedy,赤垣源蔵徳利の別れ
24859,"Historical, Kids",アニメ古典文学館
24861,"Music, Kids",赤鬼と青鬼のタンゴ
24865,"School, Slice of Life",アミーゴ 友だち
24869,Slice of Life,青い海と少年
24873,"Fantasy, Harem, Romance, School",銃皇無尽のファフニール
24875,Kids,따개비 루
24877,"Comedy, Kids",はれときどきぶた (1988)
24881,Kids,文福茶釜
24883,"Fantasy, Military, Kids",小さい潜水艦に恋したでかすぎるクジラの話
24893,"Action, Sci-Fi, Space, Mecha, Seinen",シドニアの騎士 第九惑星戦役
24901,"Kids, Music",コックのポルカ
24903,"Music, Kids",ねこふんじゃった
24905,"Music, Kids",五匹のこぶたとチャールストン
24909,"Adventure, Mystery, Comedy, Shounen",怪盗ジョーカー
